name,tipo,latitude,longitude,cep
Fabris transportes Jaragua do sul,car,-26.4617410,-49.1218969,Sem CEP
SM Supermercado,supermarket,-23.4773565,-46.6335960,02420-000
Sem nome,yes,-4.0462164,-40.8651883,Sem CEP
Sem nome,yes,-4.0463885,-40.8651883,Sem CEP
Fazendo Velas,candles,-23.6344487,-46.7003971,Sem CEP
Supermercados BH,supermarket,-19.8681897,-43.9288329,Sem CEP
Entrada do Parque Estadual do Juquery,ticket,-23.3336192,-46.6863386,07859-390
Bella Mulher,clothes,-24.7313998,-53.7386411,Sem CEP
Minipreço,supermarket,-24.7314996,-53.7386421,Sem CEP
Agropecuária São Francisco,pet,-24.7624090,-53.7448487,Sem CEP
Padaria Pão Pão,bakery,-23.0557738,-45.5833705,Sem CEP
Dog & Cat,pet,-23.0558347,-45.5832745,Sem CEP
Sem nome,vacant,-14.0703736,-42.4906131,46400-111
Positivo Brinquedos,toys,-14.0698670,-42.4912883,46400-197
A Perfumista,perfumery,-14.0690287,-42.4884643,Sem CEP
Vantajão Atacado (em construção),supermarket,-29.1468940,-51.1870233,Sem CEP
Elétrikmaq,electrical,-29.1718612,-51.2337424,Sem CEP
Praty,shoes,-23.4935721,-46.6476636,02465-100
Bazar Imirim,variety_store,-23.4937656,-46.6473411,02465-100
Banca Fátima,newsagent,-23.4939362,-46.6469541,02465-100
Doceira Bruxela,pastry,-23.4937268,-46.6474011,02465-100
Mercado Vista Alegre,supermarket,-23.4306871,-49.7095679,Sem CEP
Flor & art,florist,-5.8538007,-35.2021365,Sem CEP
LuckyDog,pet,-5.8539622,-35.2022906,Sem CEP
Acervo,books,-5.8544049,-35.2019587,Sem CEP
Auto peças,car_parts,-5.8589032,-35.2067774,Sem CEP
Alambique Pimba,beverages,-23.2026176,-45.4659121,Sem CEP
Miniso,variety_store,-22.9722810,-43.1879488,22050-001
Levi's,clothes,-22.9723335,-43.1879719,22050-001
C&A,clothes,-22.9723934,-43.1876941,Sem CEP
Pontofrio,electronics,-22.9721692,-43.1875292,Sem CEP
Mercado Diamante,supermarket,-22.9719308,-43.1872530,22020-001
Grão da terra,convenience,-22.9719626,-43.1873757,22050-001
Taco,clothes,-22.9732945,-43.1886434,Sem CEP
Papelaria Alencar,stationery,-7.8859307,-40.0860165,Sem CEP
CENTRO ANDERSON BARBER,hairdresser,-5.3395592,-49.0960295,68505000
Sacolão,supermarket,-15.6851663,-58.7236256,Sem CEP
Panifucadora 3M,bakery,-9.3828001,-40.5507116,Sem CEP
Cacau Show,chocolate,-23.4943476,-46.6458447,02464-100
Conceito Lare,furniture,-23.5974491,-46.6058775,Sem CEP
Braga Serviços Automotivos,car_repair,-23.7004549,-46.5775047,Sem CEP
Cymbeline Paris,clothes,-12.9897303,-38.4592385,Sem CEP
Mercadinho Mila,supermarket,-9.3932652,-40.5412853,Sem CEP
Mercadinho o Amarelão,supermarket,-9.3928570,-40.5461411,Sem CEP
Mini Panificadora,bakery,-9.3890760,-40.5497679,Sem CEP
Arco Iris Papelaria,stationery,-9.3834211,-40.5382462,Sem CEP
Mercado cerro Negro,supermarket,-27.4826443,-49.5779133,Sem CEP
Aparecida Artes Móveis,furniture,-29.6529023,-52.0975649,95800-000
Open Utilidades,houseware,-20.3105851,-40.3885643,29154-130
Verônica Santolini Modas,clothes,-20.7902029,-41.3970771,29550-000
Duroc Store,clothes,-20.7902409,-41.3971466,29550-000
Bella Flor,clothes,-20.7902388,-41.3969938,29550-000
Cachos e Crespos,hairdresser,-20.7903096,-41.3969290,29550-000
Samucel,mobile_phone,-20.7882059,-41.3933868,29550-000
Bendito Seja,bakery,-23.2277140,-45.9015729,Sem CEP
Maria Bianchi,beauty,-23.5701793,-46.7279962,05586-060
Ajna,optician,-23.5740655,-46.7263078,05581-000
Sem nome,hardware,-23.5740189,-46.7262008,05581-000
Atacadão Dia Dia,wholesale,-17.7234914,-48.6423268,Sem CEP
Top Suplementos,supermarket,-22.0113165,-47.8931385,13560-250
Tech Cell,supermarket,-22.0113451,-47.8930795,13560-250
Volks Car,car_repair,-31.7549056,-52.3408359,Sem CEP
Casa da Fazenda,furniture,-31.7550796,-52.3394531,96020-700
Dekorart,craft,-31.7555485,-52.3387551,Sem CEP
Filó,florist,-31.7565001,-52.3356752,Sem CEP
Panificadora Hot Dog,bakery,-31.7565522,-52.3355066,Sem CEP
Orthospitalar,medical_supply,-23.2242238,-45.9012651,Sem CEP
Linda Modas,clothes,-23.2242712,-45.9012645,Sem CEP
Mimos Kids Moda Infantil,clothes,-14.0680128,-42.4861317,46400-000
Kalanchoê Aromas,perfumery,-14.0680147,-42.4861429,Sem CEP
Óptica Definity,optician,-22.0113039,-47.8930105,13560250
Sem nome,greengrocer,-2.5080091,-44.3007027,Sem CEP
Sem nome,greengrocer,-2.5079981,-44.3006550,Sem CEP
Sem nome,greengrocer,-2.5079849,-44.3006085,Sem CEP
Soares Frios e Massas,pasta,-20.7837960,-49.3684173,Sem CEP
Casa de Carnes Pereira,butcher,-23.0375595,-45.6160534,Sem CEP
Pani Sutani,bakery,-23.0367338,-45.6161334,Sem CEP
E. V. Mercadinho,convenience,-3.1287239,-60.0317181,Sem CEP
Laranjinha Lanche,kiosk,-3.1290677,-60.0321076,Sem CEP
Distribuidora Paraguassu,convenience,-3.1308712,-60.0290418,Sem CEP
Casa Lotérica Luad,lottery,-3.1298068,-60.0292383,Sem CEP
Sueli Modas,cosmetics,-8.4147198,-39.7701527,Sem CEP
Mercado Jhone Davinte,supermarket,-8.4301328,-39.7677212,Sem CEP
Violeta,supermarket,-23.4812794,-46.6733646,Sem CEP
Emporio Supermercado,supermarket,-8.5246635,-39.5730765,Sem CEP
A.D.D.,radiotechnics,-3.1289502,-60.0315767,Sem CEP
Barbearia Efata,hairdresser,-3.1289727,-60.0315277,Sem CEP
S'tudio Bella's Arte's,hairdresser,-3.1293253,-60.0301187,Sem CEP
Sem nome,pastry,-3.1293569,-60.0300194,Sem CEP
Livraria Aparecida,books,-3.1293862,-60.0299280,Sem CEP
Itaú,bank,-23.5040828,-46.6941413,Sem CEP
Sem nome,laundry,-23.5010527,-46.6953685,Sem CEP
Sem nome,butcher,-23.5019438,-46.6942534,Sem CEP
Veja,watches,-23.5020006,-46.6942623,Sem CEP
Sem nome,musical_instrument,-23.4974042,-46.6980860,Sem CEP
Oficina dos bolos,pastry,-23.5013343,-46.6955414,Sem CEP
Vitória Maria,religion,-3.1295146,-60.0295780,Sem CEP
Ronnelly Semijoias,fashion_accessories,-3.1295225,-60.0295476,Sem CEP
Art Sacra,religion,-3.1295303,-60.0295207,Sem CEP
Ótica Faby,optician,-3.1295415,-60.0294870,Sem CEP
Papelaria Tokyo,stationery,-3.1295483,-60.0294667,Sem CEP
Sem nome,convenience,-3.1296346,-60.0292628,Sem CEP
Mercantil Boa Vista,convenience,-3.1295372,-60.0290570,Sem CEP
Açougue do Luiz,butcher,-3.1294365,-60.0292528,Sem CEP
Casa da Carne Atacado e Varejo,butcher,-3.1294497,-60.0290556,Sem CEP
Cheiros do Norte,perfumery,-3.1293917,-60.0290543,Sem CEP
Gabinete da Beleza,beauty,-3.1291203,-60.0292369,Sem CEP
Mercadinho Ossami,convenience,-3.1279714,-60.0292183,Sem CEP
Panificadora Helena,bakery,-3.1278062,-60.0291979,Sem CEP
Salão de Beleza Sebastian,beauty,-3.1277103,-60.0296011,Sem CEP
Mercearia Carvalho,general,-3.1278859,-60.0296498,Sem CEP
3RB Distribuidora de Bebidas,beverages,-3.1278771,-60.0296859,Sem CEP
Sem nome,general,-3.1278622,-60.0298368,Sem CEP
Borracharia do Ceará,tyres,-3.1277439,-60.0299565,Sem CEP
Gold Fish,pet,-3.1278574,-60.0285402,Sem CEP
Studio Marias Charmosas,hairdresser,-3.1278705,-60.0284097,Sem CEP
Sem nome,tyres,-11.2635488,-37.6214368,Sem CEP
Jeito Z,clothes,-27.0957032,-52.6706004,Sem CEP
Chucote Locadora,computer,-7.7802335,-39.9373903,Sem CEP
Limoeiro Tintas,paint,-5.1527787,-38.1018855,Sem CEP
Salão Estético Lúcia,beauty,-5.1544375,-38.0989380,Sem CEP
Lotérica Mariluz,lottery,-24.0085462,-53.1483187,87470-000
Caixa Econômica Federal,bank,-24.0085795,-53.1483202,87470-000
Panificadora Nicole,bakery,-24.0084557,-53.1483065,87470-000
Sem nome,newsagent,-23.5021874,-46.6946285,Sem CEP
Sem nome,florist,-23.4985287,-46.6967786,Sem CEP
Josecar,car_parts,-23.4982851,-46.6982640,Sem CEP
Sodie,pastry,-23.5010387,-46.6942699,Sem CEP
Sem nome,florist,-23.4989573,-46.6983266,Sem CEP
Serralheiria Artística,locksmith,-23.4991879,-46.6979779,Sem CEP
Padaria RA,bakery,-8.3617498,-42.2463437,Sem CEP
Honda New Motos,motorcycle,-8.3578075,-42.2474490,64760-000
Banco do Nordeste,bank,-8.3579011,-42.2487630,Sem CEP
CIDAGRO,agrarian,-5.1523123,-38.1016884,Sem CEP
Sorem Calçados & Confecções,shoes,-24.0091317,-53.1484535,87470-000
Constrular,hardware,-24.0090535,-53.1484506,87470-000
Sebo do Ó,books,-23.5003094,-46.6975886,Sem CEP
Banca do Ó,newsagent,-23.5024899,-46.6964992,Sem CEP
Imagem Center,copyshop,-23.5023169,-46.6958611,Sem CEP
Linda Noiva & Lid Spa,clothes,-5.1521733,-38.1015800,Sem CEP
Depósito Irmãos Vieira,beverages,-5.1520624,-38.1015625,Sem CEP
Bradesco,bank,-8.3559971,-42.2498011,Sem CEP
Sem nome,clothes,-29.8679828,-50.0766985,Sem CEP
Cravo e Canela,clothes,-29.8677852,-50.0766329,Sem CEP
Lisandro Cabeleireiro,hairdresser,-29.8676602,-50.0769564,Sem CEP
Video Locadora Internet,video,-29.8676065,-50.0771225,Sem CEP
Sem nome,beauty,-29.8706617,-50.0771208,Sem CEP
Bijuzinha acessórios,fashion_accessories,-29.8688999,-50.0767907,Sem CEP
A Bodeguinha,clothes,-29.8687526,-50.0767459,Sem CEP
Bolicho Gaúcho,gift,-29.8685791,-50.0766635,Sem CEP
Selene,clothes,-29.8688305,-50.0764154,Sem CEP
Yamamoto som,car_parts,-22.9274232,-47.1028568,13060-190
Mecânica Kleemann,car_repair,-27.1698754,-51.7472591,Sem CEP
Funerária Kleemann,funeral_directors,-27.1699911,-51.7469258,Sem CEP
Ypon,photo,-23.5013082,-46.6955705,Sem CEP
Sem nome,bakery,-23.4972792,-46.6900151,Sem CEP
Casa Melo,hardware,-10.8347886,-37.0676129,Sem CEP
PLACNORD,yes,-5.1520385,-38.1010671,Sem CEP
Panificadora Ipanema,bakery,-12.9543782,-38.4811635,Sem CEP
Barbearia do Cláudio,hairdresser,-12.9543793,-38.4810696,Sem CEP
Empório dos Frios,convenience,-12.9543094,-38.4814759,Sem CEP
Barbearia do Val,hairdresser,-12.9544263,-38.4809909,Sem CEP
Loteria Caixa A. E. Figuerêdo,lottery,-12.9542336,-38.4815099,Sem CEP
Tambaú,hardware,-12.9544052,-38.4814643,Sem CEP
Padaria e Confeiraria Vitória,bakery,-20.4118336,-50.0093997,Sem CEP
Mercearia Belo Horizonte,supermarket,-20.4125118,-50.0075296,Sem CEP
Paula Karassato - Moda Íntima,clothes,-20.4143611,-50.0103627,Sem CEP
Casanossa degust,confectionery,-13.5875367,-38.9262638,Sem CEP
Casa Cirurgica São Bernardo,medical_supply,-23.7234086,-46.5745753,Sem CEP
Serviço Automotivo Irmãos Jouglard,car_repair,-31.7513965,-52.3392892,Sem CEP
Box 841,car_repair,-31.7514397,-52.3391458,Sem CEP
Lápis e Papel,stationery,-31.7515421,-52.3379822,Sem CEP
Frutaria W&R,greengrocer,-31.7518899,-52.3376498,Sem CEP
Lavanderia Brilhante,laundry,-31.7518439,-52.3378025,Sem CEP
Loja Dulce,sewing,-31.7519363,-52.3374954,Sem CEP
Agência Cometa,travel_agency,-31.7520481,-52.3371240,Sem CEP
Sem nome,car_parts,-31.7522271,-52.3365292,Sem CEP
SOS Vidros,glaziery,-31.7544016,-52.3338367,Sem CEP
Compostura,furniture,-31.7538433,-52.3356269,Sem CEP
Le Picnic,gift,-31.7539904,-52.3359531,Sem CEP
Pink,clothes,-31.7539166,-52.3361898,Sem CEP
República Beef,butcher,-31.7537701,-52.3366596,Sem CEP
Velocímetro do Baixinho,car_repair,-31.7537217,-52.3368146,Sem CEP
Nossa Senhora da Luz Radiadores,car_repair,-31.7534703,-52.3368229,Sem CEP
Mika Pet Center,pet,-31.7533794,-52.3379123,96020-690
Casa do Chocolate,chocolate,-3.8308725,-38.4936680,Sem CEP
Exalla Cosméticos,chemist,-3.8332627,-38.4924171,Sem CEP
Casa Pio,shoes,-3.8304494,-38.4929430,Sem CEP
Rabelo,appliance,-3.8306843,-38.4929443,Sem CEP
Alô Bijoux,yes,-3.8305867,-38.4939928,Sem CEP
Eletrônica Amor,electronics,-3.8318733,-38.4935707,Sem CEP
Larbos,party,-3.8322599,-38.4941870,Sem CEP
Eletrônica Putiú,electronics,-3.8324535,-38.4942087,Sem CEP
iap! - Loja Messejana,chemist,-3.8323515,-38.4941829,Sem CEP
Óticas Boris,optician,-3.8298347,-38.4925936,Sem CEP
Distribuidora Cearense de Óculos,optician,-3.8298059,-38.4927571,Sem CEP
RIHOMO,clothes,-3.8299451,-38.4920900,Sem CEP
RG Móveis,furniture,-3.8309112,-38.4933149,Sem CEP
Lilliani,appliance,-3.8313037,-38.4934892,Sem CEP
Top Móveis,furniture,-3.8313067,-38.4933804,Sem CEP
kdm - Kanto da Moda,clothes,-3.8309365,-38.4940554,Sem CEP
C. Rolim,clothes,-3.8311272,-38.4940675,60840-280
Casas Bahia,department_store,-3.8304429,-38.4940674,Sem CEP
Solar Magazine,appliance,-3.8306510,-38.4936010,Sem CEP
Bombom Baby,baby_goods,-3.8306748,-38.4934564,Sem CEP
Ideal Móveis,furniture,-3.8308874,-38.4934117,Sem CEP
FJ Móveis,furniture,-3.8308919,-38.4934967,Sem CEP
FJ Móveis,furniture,-3.8312918,-38.4937112,Sem CEP
Allisson Magazine,furniture,-3.8318598,-38.4934266,Sem CEP
Casas Girão,clothes,-3.8308844,-38.4931986,Sem CEP
Sem nome,convenience,-9.4013791,-40.5540407,Sem CEP
Emporium Doces e Cafés,coffee,-5.1526875,-38.1006889,Sem CEP
Sem nome,vacant,-3.8310196,-38.4940559,60840-280
O Boticário,perfumery,-3.8312556,-38.4944140,Sem CEP
Loteria São Paulo,lottery,-3.8312453,-38.4946713,Sem CEP
Fort Piso,hardware,-3.8289575,-38.4926824,Sem CEP
Lojas Americanas,department_store,-3.8309904,-38.4901143,60840-350
Shopping Prohospital,medical_supply,-3.8318496,-38.4917355,Sem CEP
Feminina Bijouterias,yes,-3.8311152,-38.4918481,Sem CEP
Atacadão Fort Tudo,yes,-3.8310432,-38.4924081,Sem CEP
Nego Som,car_parts,-3.8319015,-38.4915219,Sem CEP
Clínica dos Capacetes,car_parts,-3.8320743,-38.4907194,Sem CEP
Skap Sul,car_parts,-3.8331650,-38.4921536,Sem CEP
Dream Mug Produtos Personalizados,Presentes_personalizados,-15.7575437,-47.8828228,Sem CEP
Cosbel,cosmetics,-3.7265113,-38.4914861,60170-220
Sem nome,lighting,-23.5048021,-46.6889384,Sem CEP
Comfort Loterias,lottery,-23.5046595,-46.6888848,Sem CEP
Sem nome,pet,-23.5013123,-46.6956740,Sem CEP
Dovale,yes,-23.5131572,-46.6261503,02010-000
Sem nome,butcher,-23.4744211,-46.6680945,Sem CEP
Sem nome,shoes,-23.4744163,-46.6682637,Sem CEP
Lavanderia Lava Rápido,laundry,-5.1515627,-38.0996857,Sem CEP
Hortifruti Frutamina,greengrocer,-23.5903242,-46.7696259,Sem CEP
Papelaria Sato,stationery,-23.5894879,-46.7696953,Sem CEP
Depósito de Materiais M. E.,hardware,-23.5892797,-46.7717106,Sem CEP
Sem nome,supermarket,-23.5001561,-46.7015140,Sem CEP
Cacau Show,chocolate,-20.4254510,-40.3303481,Sem CEP
Jaklaine Joias,jewelry,-20.4255295,-40.3303625,Sem CEP
Bi-Campeão das Chaves,locksmith,-20.4255548,-40.3304413,Sem CEP
Trincell,mobile_phone,-20.4255912,-40.3304483,Sem CEP
Equipamentos.com,general,-27.6193096,-48.6465541,88104-743
Casa dos Frios,frozen_food,2.8170679,-60.7389115,Sem CEP
Casa Moraes,houseware,-13.0116079,-38.4682093,Sem CEP
Barbearia Lumberjack,hairdresser,-23.6063732,-46.6937077,04571-180
Batedeira de açai da Tricia,health_food,0.0877716,-51.0603913,Sem CEP
WE Ciclobike,bicycle,0.0882079,-51.0602250,Sem CEP
Rede Unidos,convenience,0.0877001,-51.0624530,Sem CEP
Panificadora e Confeitaria J. Ramos,bakery,0.0821461,-51.0642626,Sem CEP
Mercearia Paraiso,convenience,0.0829848,-51.0641214,Sem CEP
Mercantil do Povo,convenience,0.0837715,-51.0641375,Sem CEP
Panificadora Pão de Mel,bakery,0.0842865,-51.0640516,68909-000
C R Motos,motorcycle,0.0845369,-51.0643771,Sem CEP
BYELL MULTIMARCAS,clothes,0.0853433,-51.0644057,Sem CEP
Pimental Casa do pescador,fishing,0.0858744,-51.0641750,Sem CEP
Panificadora Botique de Pão,bakery,0.0877090,-51.0602352,Sem CEP
Ayla Moda Feminina,clothes,0.0261179,-51.0812346,Sem CEP
Salão Barbearia Formas e fios,beauty,0.0287215,-51.0798524,Sem CEP
Shopping do Peixe,seafood,0.0227133,-51.0714952,Sem CEP
Alex Tatto,tattoo,0.0235251,-51.0714100,Sem CEP
MM Espaço das  plantas,florist,-0.0398599,-51.0915849,Sem CEP
Ponto Verde - plantas e jardins,florist,0.0152271,-51.0740607,Sem CEP
Muleta Express,medical_supply,-13.0136731,-38.4746146,Sem CEP
Sem nome,variety_store,-6.8717136,-36.9201914,Sem CEP
Comercial Oliveira,supermarket,-13.3322130,-46.7865742,73830000
Comercial JM,supermarket,-13.3323538,-46.7861793,73830000
Distribuidora Prime,beverages,-13.3323499,-46.7861478,73830000
Top's Conveniência,butcher,-13.3321971,-46.7860993,73830000
Mercado De Frutas E Verduras,greengrocer,-13.3323858,-46.7860821,Sem CEP
Cosméticos e Cia,cosmetics,-13.3321129,-46.7857244,73830000
Casa de Carne São Jorge,butcher,-13.3314453,-46.7867771,73830000
Quiosque Deck do Amor,kiosk,-22.6314310,-47.0577313,Sem CEP
Kalunga,stationery,-22.9269424,-43.5747224,Sem CEP
Fast Shop,electronics,-22.9271079,-43.5745749,Sem CEP
Lojas Americanas,department_store,-22.9274760,-43.5752749,Sem CEP
Riachuelo,clothes,-22.9268016,-43.5759214,Sem CEP
Leitura,books,-22.9266904,-43.5749450,Sem CEP
Sem nome,supermarket,-22.9262902,-43.5754761,Sem CEP
TACO,clothes,-22.9265422,-43.5751355,Sem CEP
C&A,clothes,-22.9277922,-43.5738373,Sem CEP
Renner,clothes,-22.9282146,-43.5744059,Sem CEP
Sense,clothes,-5.1497656,-38.0995065,Sem CEP
Shopping de Timon,mall,-5.0885783,-42.8354691,65631-240
Top Lav,laundry,-22.9533034,-43.1901156,22270-014
Perfumaria Lurdes,beauty,-22.9531518,-43.1895830,Sem CEP
Sem nome,bicycle,-20.4429467,-40.3489548,Sem CEP
Óticas Carol,optician,-20.4343032,-40.3422973,Sem CEP
Quero-Quero,appliance,-29.1675994,-51.1758096,Sem CEP
Studio Laerty Lima,beauty,-23.5352305,-46.5781590,03064-000
Supermercado Cotrirosa,supermarket,-27.8574463,-54.4770417,Sem CEP
Botique looks,clothes,-5.1493125,-38.0993118,Sem CEP
iNFORMIX SOLUTIONS,computer,-5.1493125,-38.0995636,Sem CEP
NOBRE - Móveis Projetados,furniture,-5.1493125,-38.0996857,Sem CEP
Sem nome,bakery,-22.8937866,-43.5847753,Sem CEP
Loteria Vila Nova,lottery,-22.8885388,-43.5792220,Sem CEP
Jeito Z,clothes,-27.0957158,-52.6706006,Sem CEP
Supermercado Dia a Dia,supermarket,-29.3775625,-51.1149635,Sem CEP
Sorte Grande,lottery,-15.6748061,-56.1301433,Sem CEP
SUPERMERCADO CABRÃO,supermarket,-15.6759288,-56.1297543,Sem CEP
Jau Agro&Construção,hardware,-15.6739948,-56.1302020,Sem CEP
Supermercado Costa Verde,supermarket,-15.6787980,-56.1281267,Sem CEP
Aurora Beaute Fem.,clothes,-23.5228949,-46.1756002,08780-290
1st Beauty,beauty,-10.9286399,-37.0588718,49020040
Ótica Pontual,optician,-8.0709828,-34.9974971,Sem CEP
Pizzaria Donatello,pasta,-5.1499376,-38.1018143,Sem CEP
Bradesco,bank,-5.1492409,-38.0999880,Sem CEP
Tamires Rodrigues Makeup Studio,beauty,-14.0655650,-42.4942241,Sem CEP
Casa de Carnes Caetité,butcher,-14.0663259,-42.4924618,46400-000
Disbec - Distribuidora de Bebidas e Cereais,beverages,-14.0664438,-42.4920988,46400-000
Pura Cdução,clothes,-14.0664045,-42.4923461,Sem CEP
Trevo de Flores,variety_store,-14.9183191,-46.9588359,Sem CEP
AmortecNew Auto Center,car_parts,-29.7486810,-51.1525916,93130-000
MBR Chapeação e Pintura,car_repair,-24.5566707,-54.0552583,Sem CEP
Todda Obra,building_materials,-23.4760265,-46.6194239,02332-001
Banca Belline,newsagent,-23.4999544,-46.6256444,02010-820
Cacau Show,chocolate,-23.4997436,-46.6255632,02010-820
Ótica Cris,optician,-23.4996486,-46.6255491,02010-820
Ótica Real,optician,-23.4992988,-46.6254809,02010-820
Loja Estilosa,clothes,-5.1548936,-38.1028424,Sem CEP
San pastel gourmet,pasta,-5.1496873,-38.1016884,Sem CEP
Marcheland Fabrique,yes,-23.5309942,-46.6258634,01109-000
Sem nome,tyres,-23.5247747,-46.6256882,01109-000
Peixe Bom,seafood,-21.1936745,-50.4345080,Sem CEP
Bradesco,bank,-21.4778588,-41.1074151,28230-000
Caixa Econômica Federal,bank,-21.4810342,-41.1054778,28230-000
Banco do Brasil,bank,-21.4829876,-41.1040386,28230-000
Atacadão,supermarket,-7.0786350,-41.4929775,Sem CEP
Mercado Bernardo Lopes de Araújo,seafood,-5.0905774,-42.8283212,65636-696
Editora Gráfica Aliança,copyshop,-5.0904086,-42.8280294,65636-696
Casa dos Óculos,optician,-5.0903060,-42.8279039,65636-696
Mulher Fina,fashion_accessories,-5.0898058,-42.8271389,65636-696
Plantão das Baterias - Baterias Moura,yes,-5.1512658,-38.1024923,Sem CEP
Jonny Bike,bicycle,-23.5708810,-46.7089657,05510-050
The Village Bike,bicycle,-23.5706927,-46.7088932,05510-050
Gigi Marri Fabrica de Calçados,shoes,-23.5156665,-46.6268781,02011-000
Mercado Pezzi,convenience,-29.1741250,-51.1805192,Sem CEP
Mercadinho Preço Bom,supermarket,-8.1433301,-34.9670974,54360-020
Shopping Cell,electronics,-8.1432077,-34.9672801,Sem CEP
Banca Primavera,newsagent,-8.1433848,-34.9672948,Sem CEP
JM Tecidos & Aviamentos,fabric,-8.1435005,-34.9673374,Sem CEP
P&B Acessórios,accessories,-8.1434271,-34.9673740,Sem CEP
Samaritana Decorações,interior_decoration,-8.1433929,-34.9673913,Sem CEP
Preta Construções,hardware,-8.1429080,-34.9671034,54360-020
Mercadinho Feirão da Economia,supermarket,-8.1429324,-34.9677393,Sem CEP
Barbearia Realce,hairdresser,-8.1432531,-34.9674005,Sem CEP
Sem nome,newsagent,-23.5109715,-46.6262940,02011-100
Portobello,car,-23.5109312,-46.6263515,02011-100
Galassi	02012-090,yes,-23.5087531,-46.6263127,02011-100
Lorrany Stefane Moda Feminina,clothes,-18.1732817,-47.9441782,75701410
Banco do Brasil,bank,-20.3365522,-47.7826041,Sem CEP
Borracharia Cristo é a Resposta,tyres,-8.1442429,-34.9665932,Sem CEP
Mercearia do Gordo,convenience,-8.1442202,-34.9665729,Sem CEP
Stock Móveis Planejados,furniture,-13.0056110,-38.4583977,Sem CEP
Kita Artesanato,craft,-13.0060255,-38.4589100,Sem CEP
Ponto das Festas,party,-13.0062771,-38.4592023,Sem CEP
Minas Mar Alimentos,supermarket,-13.0068636,-38.4603353,Sem CEP
D'Jon,hairdresser,-13.0070731,-38.4602739,Sem CEP
Capone Club,tattoo,-13.0071190,-38.4603470,Sem CEP
Estação do Carro,car_repair,-13.0074664,-38.4604889,Sem CEP
Frigorifico do Mané,butcher,-13.0077292,-38.4614013,Sem CEP
La Différence,beauty,-13.0081615,-38.4621827,Sem CEP
Kanaã Alimentos,butcher,-13.0086592,-38.4634174,Sem CEP
Varal,laundry,-13.0087929,-38.4636947,Sem CEP
Alpha Barber,hairdresser,-13.0098538,-38.4650394,Sem CEP
Let & Gil,clothes,-13.0098035,-38.4649567,Sem CEP
Elegância das Noivas,clothes,-14.0673567,-42.4894368,46400-141
CRESOL,bank,-29.7324909,-53.1789942,Sem CEP
Mix Modas,clothes,-29.7321085,-53.1803969,Sem CEP
Sem nome,clothes,-29.7294971,-53.1786637,Sem CEP
Letícia Fogos de Artifícil,yes,-14.0660189,-42.4928568,46400-000
Raviel Motos,motorcycle,-14.0660398,-42.4927931,46400-000
Mercadinho Vilarejo,supermarket,-12.6728781,-39.1157900,Sem CEP
Oficina Mecânica Ponto Certo,car_repair,-21.9570346,-44.8889018,37443000
Marcelo Games,video_games,-21.9570233,-44.8887646,Sem CEP
Sem nome,newsagent,-23.5068217,-46.6263247,02011-300
Estrela Pneus,tyres,-22.8017091,-45.2036455,Sem CEP
